Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2015-01-12,Sydney,20.4,24.4,9.6,S,56.0,SSE,S,22.0,30.0,76.0,78.0,1014.7,1013.3,22.9,22.9,Yes,Yes
2015-01-13,Sydney,18.9,28.8,4.8,NNE,43.0,WSW,ENE,6.0,20.0,94.0,77.0,1010.2,1005.6,21.2,24.5,Yes,No
2015-01-14,Sydney,21.1,34.2,0.0,WSW,54.0,WNW,WNW,6.0,28.0,55.0,32.0,999.1,997.2,28.6,33.4,No,No
2015-01-15,Sydney,22.0,29.0,0.0,W,35.0,WSW,ESE,11.0,24.0,45.0,57.0,1004.0,1004.2,26.1,24.8,No,No
2015-01-16,Sydney,21.2,27.6,0.0,ENE,33.0,WSW,E,6.0,22.0,67.0,63.0,1008.6,1005.8,24.7,26.6,No,No
2015-01-17,Sydney,20.7,35.7,0.0,WNW,39.0,W,E,7.0,24.0,35.0,23.0,1008.0,1005.2,27.0,33.5,No,No
2015-01-18,Sydney,20.7,29.1,0.0,ESE,39.0,SSW,ESE,13.0,20.0,73.0,43.0,1011.7,1010.0,24.5,28.6,No,No
2015-01-19,Sydney,20.9,22.7,0.0,SE,44.0,SSE,SE,28.0,24.0,66.0,61.0,1014.9,1015.2,21.7,21.7,No,Yes
2015-01-20,Sydney,18.1,24.8,6.2,ENE,48.0,ENE,NE,20.0,26.0,88.0,64.0,1014.3,1011.9,20.3,23.9,Yes,Yes
2015-01-21,Sydney,19.7,28.0,18.0,E,59.0,SSE,E,2.0,20.0,78.0,61.0,1011.0,1010.6,24.4,27.1,Yes,No
2015-01-22,Sydney,22.5,28.3,0.2,ENE,37.0,ESE,E,9.0,19.0,68.0,58.0,1014.5,1012.1,26.4,27.5,No,No
2015-01-23,Sydney,22.4,29.1,0.0,NNE,52.0,NE,NE,11.0,30.0,74.0,61.0,1010.1,1007.0,25.8,28.7,No,No
2015-01-24,Sydney,22.7,29.1,0.0,NE,43.0,E,NE,15.0,24.0,69.0,54.0,1008.1,1004.9,26.7,28.3,No,No
2015-01-25,Sydney,21.6,34.4,1.0,S,59.0,W,E,6.0,19.0,77.0,44.0,1003.1,1001.6,25.0,31.2,No,No
2015-01-26,Sydney,20.2,20.4,0.6,SSE,35.0,SSE,S,20.0,17.0,84.0,88.0,1013.2,1013.3,20.4,19.7,No,Yes
2015-01-27,Sydney,18.9,20.4,33.0,ESE,37.0,ESE,E,20.0,13.0,96.0,93.0,1013.3,1012.5,19.2,20.2,Yes,Yes
2015-01-28,Sydney,17.3,20.5,57.0,S,43.0,SSE,SSW,17.0,6.0,95.0,92.0,1013.3,1013.5,17.9,18.2,Yes,Yes
2015-01-29,Sydney,14.6,24.3,14.0,S,57.0,SSW,S,17.0,35.0,54.0,47.0,1012.9,1011.0,19.0,22.1,Yes,No
2015-01-30,Sydney,15.2,27.3,0.0,WSW,48.0,WSW,WSW,20.0,17.0,43.0,28.0,1009.4,1005.4,19.6,26.8,No,No
2015-01-31,Sydney,17.0,26.1,0.0,ESE,26.0,WNW,ESE,9.0,19.0,59.0,42.0,1008.1,1005.8,21.4,24.2,No,No
2015-02-01,Sydney,19.3,26.6,0.0,SE,37.0,SSW,ESE,9.0,19.0,75.0,55.0,1009.5,1009.3,22.0,24.2,No,Yes
2015-02-02,Sydney,18.0,25.0,3.4,SSE,61.0,SSW,S,19.0,35.0,81.0,59.0,1015.5,1015.9,19.6,23.4,Yes,No
2015-02-03,Sydney,18.5,26.5,1.0,SSE,43.0,SW,SE,17.0,24.0,72.0,45.0,1020.1,1017.5,20.1,25.7,No,Yes
2015-02-04,Sydney,17.3,25.6,1.2,SSE,43.0,W,SSE,15.0,30.0,70.0,58.0,1015.7,1015.7,20.1,22.9,Yes,Yes
2015-02-05,Sydney,18.6,24.3,7.4,ESE,46.0,ESE,ESE,20.0,13.0,59.0,54.0,1023.2,1024.1,21.9,22.5,Yes,No
2015-02-06,Sydney,17.6,25.6,0.2,ESE,31.0,W,ESE,9.0,15.0,80.0,53.0,1027.7,1026.2,20.5,23.6,No,No
2015-02-07,Sydney,18.8,26.5,0.0,ENE,35.0,WNW,ENE,9.0,22.0,77.0,50.0,1025.2,1021.8,20.3,26.0,No,No
2015-02-08,Sydney,18.9,32.1,0.0,E,26.0,W,E,9.0,22.0,71.0,58.0,1018.9,1017.0,23.3,28.3,No,No
2015-02-09,Sydney,22.7,25.9,0.0,S,46.0,S,SE,20.0,20.0,76.0,66.0,1023.8,1023.9,23.7,25.3,No,No
2015-02-10,Sydney,21.5,28.2,0.0,ENE,33.0,WNW,E,6.0,19.0,82.0,65.0,1024.6,1023.1,24.0,27.7,No,No
2015-02-11,Sydney,22.8,28.6,0.2,ENE,41.0,ENE,E,17.0,28.0,72.0,59.0,1023.6,1021.0,25.8,27.1,No,No
2015-02-12,Sydney,21.0,28.8,0.0,ESE,37.0,SE,ESE,4.0,26.0,62.0,61.0,1021.8,1021.0,26.1,27.6,No,Yes
2015-02-13,Sydney,20.4,28.1,6.8,ENE,31.0,WNW,ESE,7.0,19.0,94.0,61.0,1024.2,1023.3,22.1,25.1,Yes,Yes
2015-02-14,Sydney,20.4,27.2,4.4,ENE,39.0,W,NE,7.0,17.0,82.0,55.0,1023.1,1019.9,23.1,26.9,Yes,No
2015-02-15,Sydney,20.3,29.4,0.6,NE,37.0,N,ENE,4.0,20.0,85.0,59.0,1017.0,1014.8,22.4,26.4,No,No
2015-02-16,Sydney,22.1,28.0,0.0,NE,46.0,NE,NE,19.0,28.0,62.0,57.0,1016.9,1015.7,25.4,26.8,No,No
2015-02-17,Sydney,21.9,27.8,0.0,NE,48.0,NNE,ENE,19.0,31.0,59.0,56.0,1019.0,1017.6,25.7,26.1,No,No
2015-02-18,Sydney,22.2,27.6,0.0,E,41.0,NE,E,9.0,28.0,59.0,60.0,1019.9,1019.0,26.4,26.7,No,No
2015-02-19,Sydney,22.2,27.6,0.2,ENE,39.0,ENE,E,11.0,17.0,88.0,63.0,1021.8,1019.4,23.0,25.8,No,No
2015-02-20,Sydney,21.7,26.8,0.0,NE,43.0,W,E,6.0,9.0,82.0,67.0,1018.0,1016.2,23.8,25.6,No,No
2015-02-21,Sydney,20.5,25.6,1.0,ENE,37.0,SSE,ESE,6.0,15.0,88.0,74.0,1017.1,1016.0,22.9,24.5,No,Yes
2015-02-22,Sydney,20.7,27.4,1.2,E,31.0,ESE,E,4.0,20.0,82.0,62.0,1017.7,1016.9,23.8,26.8,Yes,No
2015-02-23,Sydney,22.4,27.6,0.0,ENE,31.0,NNE,E,15.0,17.0,76.0,63.0,1016.9,1014.6,24.1,26.9,No,No
2015-02-24,Sydney,22.2,25.6,0.2,SSE,61.0,NNW,S,4.0,33.0,89.0,66.0,1014.8,1015.1,23.3,24.8,No,No
2015-02-25,Sydney,20.1,23.8,0.0,SE,44.0,WSW,SSE,6.0,30.0,76.0,77.0,1015.6,1015.2,22.2,22.9,No,Yes
2015-02-26,Sydney,19.9,25.8,4.2,E,20.0,WNW,E,15.0,17.0,86.0,72.0,1010.9,1007.2,21.5,24.9,Yes,Yes
2015-02-27,Sydney,20.0,27.5,26.8,SE,28.0,S,ESE,11.0,17.0,97.0,60.0,1010.8,1009.5,21.1,26.4,Yes,No
2015-02-28,Sydney,20.1,27.0,0.2,NNE,43.0,ENE,NE,9.0,22.0,78.0,62.0,1010.8,1008.5,23.3,26.5,No,No
2015-03-01,Sydney,22.0,36.4,0.0,SSE,91.0,E,E,6.0,20.0,69.0,57.0,1005.9,1002.9,26.2,29.3,No,Yes
2015-03-02,Sydney,18.2,24.6,11.4,SSE,48.0,SSW,SE,20.0,15.0,70.0,57.0,1018.7,1017.3,20.1,23.7,Yes,No
2015-03-03,Sydney,16.8,27.7,0.2,ENE,33.0,WNW,E,9.0,28.0,60.0,54.0,1015.9,1013.1,22.5,25.8,No,No
2015-03-04,Sydney,21.5,27.9,0.0,SSW,26.0,S,E,7.0,13.0,79.0,63.0,1013.4,1010.2,23.7,26.9,No,No
2015-03-05,Sydney,20.4,28.6,0.0,SSE,59.0,SW,SSE,15.0,35.0,28.0,56.0,1005.9,1008.5,25.2,23.1,No,No
2015-03-06,Sydney,16.2,30.9,0.0,WSW,44.0,WNW,W,15.0,24.0,44.0,22.0,1007.6,1003.7,21.1,29.6,No,No
2015-03-07,Sydney,19.3,25.4,0.0,ENE,43.0,E,ENE,2.0,24.0,89.0,57.0,1012.8,1009.9,19.8,24.6,No,No
2015-03-08,Sydney,19.6,27.6,0.0,SSE,35.0,WNW,SSE,11.0,22.0,87.0,62.0,1011.1,1009.5,21.0,25.6,No,No
2015-03-09,Sydney,20.3,31.2,0.0,ENE,31.0,WNW,E,11.0,24.0,75.0,57.0,1011.9,1009.9,23.7,27.7,No,No
2015-03-10,Sydney,21.1,24.5,0.0,SSW,35.0,SSW,E,17.0,20.0,79.0,79.0,1017.7,1016.5,22.8,24.0,No,No
2015-03-11,Sydney,21.3,27.9,0.0,WNW,52.0,WNW,E,11.0,26.0,85.0,65.0,1016.9,1013.3,22.5,27.0,No,No
2015-03-12,Sydney,20.0,28.7,0.2,SE,41.0,SSE,SE,22.0,22.0,76.0,52.0,1014.9,1013.3,25.0,27.3,No,No
2015-03-13,Sydney,20.1,21.9,0.6,SSE,44.0,SSE,S,22.0,17.0,70.0,65.0,1019.9,1019.5,20.8,21.4,No,Yes
2015-03-14,Sydney,15.8,24.5,1.2,NE,31.0,WNW,E,9.0,19.0,73.0,49.0,1018.7,1014.6,20.1,23.7,Yes,No
2015-03-15,Sydney,17.7,24.9,0.0,SSE,70.0,SSW,S,26.0,33.0,75.0,51.0,1010.0,1012.5,21.8,23.0,No,Yes
2015-03-16,Sydney,16.3,23.6,8.8,SSE,37.0,WNW,E,13.0,13.0,77.0,45.0,1017.2,1015.7,17.9,23.4,Yes,No
2015-03-17,Sydney,15.3,24.4,0.0,N,31.0,WNW,NE,11.0,17.0,63.0,55.0,1015.9,1012.0,20.4,22.5,No,No
2015-03-18,Sydney,19.7,29.9,0.0,SSE,28.0,NNE,ESE,9.0,17.0,76.0,49.0,1007.2,1003.7,22.5,27.2,No,No
2015-03-19,Sydney,19.6,28.9,0.2,SSW,35.0,W,ESE,20.0,19.0,72.0,54.0,1011.5,1010.5,22.8,27.2,No,No
2015-03-20,Sydney,20.0,31.4,0.0,SSE,72.0,W,S,13.0,39.0,75.0,65.0,1010.5,1012.0,23.8,24.9,No,Yes
2015-03-21,Sydney,18.3,23.1,2.0,SSE,44.0,SE,SE,22.0,22.0,75.0,55.0,1024.7,1025.3,19.6,21.7,Yes,Yes
2015-03-22,Sydney,18.6,24.4,2.2,ESE,44.0,E,E,24.0,22.0,71.0,59.0,1024.4,1022.0,22.2,24.1,Yes,Yes
2015-03-23,Sydney,18.4,26.5,1.4,NNE,41.0,N,NE,9.0,22.0,81.0,64.0,1018.9,1013.6,22.8,26.4,Yes,No
2015-03-24,Sydney,20.6,27.6,0.2,SW,31.0,SW,SE,2.0,9.0,86.0,93.0,1012.1,1010.4,22.2,22.5,No,Yes
2015-03-25,Sydney,15.0,24.8,22.4,SSW,37.0,W,SSE,19.0,20.0,72.0,53.0,1017.2,1016.5,18.0,24.2,Yes,No
2015-03-26,Sydney,16.9,28.7,0.2,WSW,41.0,W,WNW,19.0,17.0,70.0,24.0,1017.8,1015.1,20.4,27.8,No,No
2015-03-27,Sydney,14.7,27.6,0.0,WSW,52.0,W,W,15.0,22.0,34.0,20.0,1020.5,1017.1,17.2,26.4,No,No
2015-03-28,Sydney,14.7,24.5,0.0,W,37.0,W,ESE,24.0,20.0,39.0,45.0,1023.4,1021.9,18.5,22.2,No,No
2015-03-29,Sydney,15.2,24.7,0.0,ENE,31.0,WNW,ENE,11.0,20.0,78.0,59.0,1023.4,1021.1,17.3,23.2,No,No
2015-03-30,Sydney,17.3,23.9,0.0,NW,28.0,W,ENE,19.0,19.0,84.0,64.0,1024.3,1022.9,19.1,23.1,No,Yes
2015-03-31,Sydney,17.3,24.1,14.2,ESE,31.0,W,E,6.0,13.0,93.0,58.0,1026.2,1024.8,19.7,22.7,Yes,Yes
2015-04-01,Sydney,17.8,25.3,6.0,NNE,39.0,W,ENE,13.0,17.0,95.0,72.0,1025.0,1021.0,18.8,23.6,Yes,No
2015-04-02,Sydney,18.5,27.9,0.0,S,48.0,N,E,7.0,11.0,86.0,57.0,1018.9,1016.3,20.3,27.1,No,No
2015-04-03,Sydney,17.9,19.0,0.6,S,48.0,SSE,SSW,13.0,13.0,91.0,89.0,1023.9,1022.9,18.1,18.5,No,Yes
2015-04-04,Sydney,17.7,20.1,24.0,ESE,52.0,ESE,SE,33.0,26.0,95.0,93.0,1020.3,1017.4,18.0,17.4,Yes,Yes
2015-04-05,Sydney,15.5,25.9,21.4,W,31.0,W,ESE,13.0,19.0,76.0,54.0,1010.5,1005.7,19.9,25.6,Yes,No
2015-04-06,Sydney,15.8,24.9,0.0,N,35.0,WNW,NW,7.0,15.0,81.0,62.0,1008.0,1006.6,19.9,20.2,No,No
2015-04-07,Sydney,15.1,23.0,0.4,NW,70.0,WNW,WNW,15.0,22.0,67.0,42.0,1007.9,1007.2,20.0,21.2,No,Yes
2015-04-08,Sydney,14.2,22.3,5.8,WSW,63.0,WSW,WSW,30.0,30.0,43.0,39.0,1010.7,1013.1,18.3,21.0,Yes,No
2015-04-09,Sydney,15.3,22.2,0.2,S,54.0,WSW,S,13.0,31.0,49.0,42.0,1020.6,1020.2,18.6,21.2,No,No
2015-04-10,Sydney,14.7,22.4,0.4,S,35.0,SSW,S,13.0,20.0,82.0,58.0,1024.8,1022.8,16.8,21.7,No,Yes
2015-04-11,Sydney,15.6,22.7,7.8,W,22.0,W,E,13.0,13.0,94.0,69.0,1023.3,1019.6,17.5,20.4,Yes,No
2015-04-12,Sydney,14.8,23.5,0.2,SSW,44.0,WNW,SSE,17.0,28.0,80.0,63.0,1018.7,1018.0,18.7,21.4,No,No
2015-04-13,Sydney,14.8,22.2,0.0,SSE,35.0,SW,SSE,13.0,19.0,65.0,50.0,1023.7,1021.3,19.1,22.2,No,No
2015-04-14,Sydney,14.5,22.4,0.0,ENE,24.0,WNW,ENE,13.0,17.0,63.0,54.0,1023.9,1021.4,18.2,20.8,No,No
2015-04-15,Sydney,15.0,24.2,0.0,W,46.0,W,ENE,15.0,19.0,72.0,66.0,1025.1,1021.6,18.6,23.2,No,No
2015-04-16,Sydney,17.7,31.7,0.6,SSE,41.0,WNW,ENE,4.0,15.0,67.0,44.0,1022.4,1019.3,21.6,29.2,No,Yes
2015-04-17,Sydney,19.9,23.7,1.6,SSE,20.0,E,E,17.0,13.0,86.0,89.0,1024.6,1021.3,21.0,21.0,Yes,No
2015-04-18,Sydney,19.7,28.6,0.4,NW,54.0,N,N,19.0,26.0,71.0,51.0,1017.8,1013.9,23.7,26.1,No,Yes
2015-04-19,Sydney,18.0,22.5,2.4,S,61.0,WSW,SSE,22.0,35.0,50.0,69.0,1018.5,1019.6,19.4,20.0,Yes,Yes
2015-04-20,Sydney,13.6,17.2,13.2,SSE,83.0,S,SSE,24.0,46.0,96.0,94.0,1023.6,1020.7,15.0,17.1,Yes,Yes
2015-04-21,Sydney,14.5,17.7,119.4,SSE,87.0,SSE,S,54.0,46.0,87.0,96.0,1019.6,1016.8,14.9,14.6,Yes,Yes
2015-04-22,Sydney,14.1,17.9,105.8,S,72.0,SSW,SSW,20.0,22.0,98.0,94.0,1013.4,1010.5,16.1,17.2,Yes,Yes
2015-04-23,Sydney,14.3,23.8,29.0,SSE,26.0,WNW,SE,13.0,7.0,98.0,56.0,1012.3,1009.6,16.4,23.1,Yes,No
2015-04-24,Sydney,15.0,25.1,0.0,W,19.0,WNW,E,11.0,13.0,89.0,59.0,1008.0,1004.4,17.3,23.9,No,No
2015-04-25,Sydney,14.4,25.9,0.2,SSE,57.0,W,ENE,17.0,19.0,78.0,49.0,1008.8,1004.7,17.2,22.5,No,Yes
2015-04-26,Sydney,12.7,17.1,13.0,SW,48.0,W,SW,19.0,19.0,81.0,81.0,1008.0,1010.4,13.8,16.2,Yes,Yes
2015-04-27,Sydney,12.5,20.9,4.0,S,35.0,W,SSE,19.0,17.0,59.0,41.0,1018.9,1019.0,15.3,20.7,Yes,No
2015-04-28,Sydney,10.3,20.9,0.2,SSE,39.0,WNW,S,20.0,22.0,63.0,50.0,1026.1,1024.5,14.0,20.1,No,No
2015-04-29,Sydney,10.6,18.9,0.0,SSE,37.0,WNW,SE,20.0,17.0,81.0,77.0,1030.6,1028.9,14.0,17.5,No,Yes
2015-04-30,Sydney,14.0,20.9,10.2,SSE,33.0,SSE,SE,17.0,17.0,92.0,65.0,1031.3,1028.4,16.0,20.4,Yes,Yes
2015-05-01,Sydney,14.1,21.7,28.4,E,41.0,SSW,ESE,17.0,15.0,98.0,83.0,1028.2,1024.5,16.7,19.8,Yes,Yes
2015-05-02,Sydney,16.6,23.0,8.6,ESE,52.0,ESE,NE,20.0,17.0,79.0,95.0,1020.6,1016.5,21.7,19.0,Yes,Yes
2015-05-03,Sydney,18.9,20.9,31.6,SSW,50.0,SSW,S,15.0,22.0,98.0,86.0,1014.8,1012.8,19.0,20.8,Yes,No
2015-05-04,Sydney,17.3,21.8,0.4,S,28.0,W,SSE,17.0,7.0,83.0,66.0,1016.0,1013.2,18.3,21.6,No,No
2015-05-05,Sydney,14.7,27.5,0.0,W,41.0,NNW,NNW,20.0,26.0,84.0,33.0,1008.3,1003.9,19.0,27.0,No,No
2015-05-06,Sydney,13.4,21.0,0.2,W,46.0,W,WSW,28.0,26.0,41.0,29.0,1014.0,1012.5,15.3,20.4,No,No
2015-05-07,Sydney,11.5,20.3,0.0,W,56.0,W,WSW,19.0,30.0,51.0,31.0,1018.2,1015.4,15.1,19.8,No,No
2015-05-08,Sydney,11.1,21.0,0.0,W,35.0,W,WNW,22.0,11.0,51.0,31.0,1019.4,1016.1,13.8,20.5,No,No
2015-05-09,Sydney,11.4,21.0,0.0,WNW,35.0,W,NW,19.0,19.0,52.0,36.0,1017.1,1013.9,14.5,20.7,No,No
2015-05-10,Sydney,11.3,21.2,0.0,NW,52.0,N,WNW,20.0,26.0,49.0,33.0,1011.3,1006.0,15.4,20.8,No,No
2015-05-11,Sydney,15.4,21.9,0.0,WNW,70.0,WNW,WSW,17.0,39.0,48.0,35.0,1010.2,1009.6,16.8,21.1,No,No
2015-05-12,Sydney,12.2,22.5,0.0,W,52.0,NW,W,11.0,30.0,56.0,34.0,1014.3,1010.2,16.2,21.9,No,No
2015-05-13,Sydney,13.2,17.3,0.0,W,59.0,W,SW,33.0,13.0,42.0,32.0,1015.3,1016.3,13.9,16.4,No,Yes
2015-05-14,Sydney,7.9,19.3,2.2,W,46.0,W,W,28.0,20.0,49.0,34.0,1024.7,1024.2,11.3,18.4,Yes,No
2015-05-15,Sydney,10.2,20.0,0.2,S,48.0,W,SSW,22.0,24.0,59.0,61.0,1031.4,1031.1,14.2,17.8,No,No
2015-05-16,Sydney,13.0,20.8,0.8,S,41.0,SW,S,19.0,20.0,87.0,50.0,1035.4,1033.7,15.1,19.6,No,No
2015-05-17,Sydney,11.1,20.5,0.6,W,24.0,W,ESE,17.0,17.0,89.0,66.0,1035.5,1032.2,13.0,18.4,No,No
2015-05-18,Sydney,11.5,19.3,0.0,W,20.0,W,SE,15.0,2.0,91.0,84.0,1031.8,1027.3,13.8,18.2,No,No
2015-05-19,Sydney,13.8,21.5,0.2,NNW,28.0,NNE,NE,2.0,7.0,84.0,66.0,1020.6,1015.5,16.9,20.9,No,No
2015-05-20,Sydney,16.2,25.4,0.4,NW,31.0,NW,ENE,17.0,19.0,79.0,58.0,1015.9,1013.4,17.4,21.6,No,No
2015-05-21,Sydney,14.5,21.8,0.2,S,41.0,W,S,20.0,19.0,67.0,58.0,1018.6,1016.9,16.5,19.2,No,Yes
2015-05-22,Sydney,13.0,17.7,11.2,S,72.0,S,S,31.0,30.0,94.0,56.0,1016.9,1020.4,15.2,16.9,Yes,Yes
2015-05-23,Sydney,10.2,19.0,24.4,SSW,44.0,W,S,26.0,22.0,69.0,50.0,1029.1,1028.1,11.8,17.9,Yes,No
2015-05-24,Sydney,8.3,20.3,0.2,W,35.0,W,ESE,19.0,6.0,87.0,44.0,1032.3,1030.7,10.1,18.9,No,No
2015-05-25,Sydney,9.4,19.5,0.0,W,26.0,WNW,NNW,11.0,7.0,84.0,52.0,1032.2,1028.5,11.4,18.2,No,No
2015-05-26,Sydney,8.5,19.0,0.0,WNW,30.0,W,SSE,24.0,9.0,77.0,55.0,1030.0,1026.6,10.4,17.9,No,No
2015-05-27,Sydney,10.4,21.6,0.0,W,26.0,W,WNW,15.0,9.0,69.0,40.0,1025.4,1021.6,13.1,20.5,No,No
2015-05-28,Sydney,11.7,21.0,0.0,NNW,24.0,WNW,ENE,11.0,4.0,82.0,60.0,1023.6,1020.2,13.6,20.3,No,No
2015-05-29,Sydney,13.6,19.2,0.0,NW,26.0,W,WNW,9.0,7.0,79.0,65.0,1020.6,1020.1,17.3,18.7,No,No
2015-05-30,Sydney,11.1,18.3,0.2,W,28.0,WNW,WNW,11.0,9.0,84.0,52.0,1022.0,1017.8,13.1,17.0,No,No
2015-05-31,Sydney,11.5,15.0,0.0,W,30.0,WNW,NW,11.0,13.0,78.0,59.0,1016.5,1012.3,12.1,14.5,No,No
2015-06-01,Sydney,10.1,15.9,0.0,WSW,63.0,WSW,SW,28.0,26.0,47.0,25.0,1014.7,1016.7,13.4,14.8,No,No
2015-06-02,Sydney,6.1,16.6,0.2,WSW,50.0,WSW,S,31.0,20.0,47.0,41.0,1023.8,1022.4,9.5,15.6,No,No
2015-06-03,Sydney,6.1,18.4,0.0,W,35.0,W,SSW,22.0,11.0,64.0,56.0,1023.2,1020.7,8.8,15.6,No,No
2015-06-04,Sydney,7.4,19.0,0.0,W,33.0,WNW,ENE,17.0,9.0,82.0,53.0,1022.0,1017.8,8.9,17.5,No,No
2015-06-05,Sydney,8.9,17.7,0.0,W,33.0,WSW,SSW,19.0,7.0,69.0,42.0,1019.3,1019.3,10.2,16.8,No,No
2015-06-06,Sydney,10.1,21.0,1.0,W,28.0,W,W,20.0,4.0,66.0,45.0,1028.3,1027.0,11.9,20.6,No,No
2015-06-07,Sydney,9.3,22.6,0.0,NW,24.0,W,N,17.0,15.0,89.0,43.0,1029.0,1024.1,10.8,21.3,No,No
2015-06-08,Sydney,10.8,22.9,0.0,WNW,52.0,WNW,WNW,15.0,19.0,67.0,36.0,1024.5,1019.5,14.8,22.5,No,No
2015-06-09,Sydney,13.6,22.6,0.0,NNW,30.0,WNW,WSW,13.0,19.0,57.0,29.0,1020.7,1019.5,17.1,21.9,No,Yes
2015-06-10,Sydney,12.8,14.6,2.0,SSE,31.0,W,SSW,11.0,9.0,94.0,92.0,1031.1,1031.2,12.9,14.2,Yes,Yes
2015-06-11,Sydney,11.7,16.1,6.6,W,24.0,W,N,9.0,4.0,83.0,69.0,1036.8,1034.4,13.3,15.9,Yes,No
2015-06-12,Sydney,12.6,19.4,0.4,W,24.0,W,NNW,13.0,4.0,88.0,57.0,1034.6,1031.5,13.5,19.2,No,No
2015-06-13,Sydney,13.1,19.7,0.0,NNW,33.0,W,NNW,17.0,11.0,85.0,46.0,1031.3,1027.1,13.8,19.0,No,No
2015-06-14,Sydney,9.5,19.9,0.0,WSW,24.0,W,E,19.0,6.0,88.0,52.0,1028.5,1025.7,11.2,18.6,No,No
2015-06-15,Sydney,10.9,16.9,0.2,NE,39.0,WNW,W,13.0,9.0,85.0,79.0,1027.8,1025.2,12.9,16.4,No,Yes
2015-06-16,Sydney,12.9,17.9,2.6,WNW,24.0,N,NNE,9.0,7.0,85.0,94.0,1022.8,1018.3,16.5,15.8,Yes,Yes
2015-06-17,Sydney,14.7,17.6,10.8,NW,30.0,N,W,9.0,7.0,95.0,92.0,1012.5,1009.1,16.0,16.4,Yes,Yes
2015-06-18,Sydney,11.4,17.4,2.2,W,39.0,W,SSW,17.0,13.0,80.0,84.0,1014.4,1013.6,13.5,15.8,Yes,Yes
2015-06-19,Sydney,9.6,14.5,67.0,,,W,SSW,24.0,20.0,98.0,88.0,1017.2,1017.5,9.9,12.5,Yes,Yes
2015-06-20,Sydney,8.3,16.6,7.2,,,,SSW,,13.0,76.0,59.0,1024.1,1023.4,9.8,14.1,Yes,Yes
2015-06-21,Sydney,8.5,14.1,1.2,W,33.0,W,SSW,20.0,11.0,90.0,88.0,1028.7,1027.6,9.1,13.7,Yes,Yes
2015-06-22,Sydney,8.0,19.2,3.0,W,22.0,WNW,NNE,13.0,7.0,94.0,45.0,1029.6,1026.1,9.3,17.5,Yes,No
2015-06-23,Sydney,8.0,20.3,0.0,NNW,26.0,W,NNE,13.0,9.0,85.0,47.0,1026.5,1023.3,10.2,18.7,No,No
2015-06-24,Sydney,10.2,21.3,0.0,W,24.0,W,ESE,11.0,6.0,82.0,41.0,1023.2,1019.9,13.2,20.0,No,No
2015-06-25,Sydney,12.7,19.4,0.0,SSE,37.0,W,SSE,19.0,20.0,77.0,74.0,1023.3,1023.5,15.2,17.6,No,Yes
2015-06-26,Sydney,10.1,19.2,6.2,W,26.0,WNW,NNE,19.0,2.0,85.0,40.0,1032.9,1031.1,11.7,18.7,Yes,No
2015-06-27,Sydney,8.3,19.4,0.0,W,26.0,WNW,W,15.0,11.0,87.0,44.0,1032.6,1029.2,9.7,19.0,No,No
2015-06-28,Sydney,7.4,19.6,0.0,W,28.0,W,ESE,20.0,9.0,73.0,53.0,1032.9,1030.9,9.3,18.5,No,No
2015-06-29,Sydney,9.3,19.5,0.0,W,22.0,W,E,19.0,9.0,84.0,54.0,1033.4,1030.0,11.0,17.8,No,No
2015-06-30,Sydney,9.0,19.1,0.0,W,28.0,W,ENE,22.0,7.0,94.0,56.0,1029.4,1025.0,10.7,17.9,No,No
2015-07-01,Sydney,10.7,17.5,1.0,W,33.0,W,NW,19.0,9.0,85.0,37.0,1026.2,1022.6,12.0,17.4,No,No
2015-07-02,Sydney,7.0,16.4,0.0,WSW,65.0,W,WSW,22.0,33.0,70.0,40.0,1020.0,1016.8,8.4,16.1,No,No
2015-07-03,Sydney,6.2,16.2,0.0,W,44.0,W,SSE,26.0,15.0,55.0,46.0,1026.5,1024.6,8.1,15.9,No,No
2015-07-04,Sydney,5.8,16.1,0.0,W,31.0,WNW,WNW,13.0,11.0,82.0,31.0,1022.7,1020.3,7.6,15.5,No,No
2015-07-05,Sydney,6.0,18.6,0.0,W,30.0,W,ESE,20.0,4.0,66.0,35.0,1022.2,1018.0,7.7,16.6,No,No
2015-07-06,Sydney,6.0,17.3,0.0,W,37.0,WNW,W,17.0,22.0,58.0,34.0,1016.3,1013.3,8.6,17.1,No,No
2015-07-07,Sydney,7.8,14.7,0.0,SSW,43.0,W,SSW,24.0,11.0,58.0,85.0,1019.8,1021.7,11.2,11.8,No,Yes
2015-07-08,Sydney,7.9,16.5,5.6,SSE,31.0,W,SSE,22.0,17.0,86.0,64.0,1028.7,1027.6,8.4,13.7,Yes,No
2015-07-09,Sydney,6.6,17.6,0.0,W,24.0,WNW,E,19.0,7.0,92.0,46.0,1030.8,1026.9,8.3,16.4,No,No
2015-07-10,Sydney,7.3,16.9,0.0,W,43.0,W,WNW,13.0,13.0,92.0,61.0,1022.6,1019.0,9.4,16.0,No,No
2015-07-11,Sydney,6.6,19.9,0.8,WNW,61.0,W,NNW,20.0,17.0,100.0,48.0,1015.4,1009.4,7.2,19.2,No,Yes
